time (UTC),ZAX (METERS),latitude (degrees_north),longitude (degrees_east),S_ANALYZED (PSU),S_MEAN (PSU),S_STDEV (psu),S_RMSE (PSU),S_ROIOBS (PSU),S_BOXOBS (PSU),T_ANALYZED (degs),T_MEAN (degs),T_STDEV (degs),T_RMSE (degs),T_ROIOBS,T_BOXOBS
2026-07-30T00:00:00Z,5.0,11.5,58.5,35.966,NaN,0.34,0.347,6.0,0.0,27.183,NaN,0.365,0.367,6.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,59.5,36.089,36.073,0.191,0.231,8.0,1.0,27.163,27.148,0.571,0.756,8.0,1.0
2026-07-30T00:00:00Z,5.0,11.5,60.5,36.141,NaN,0.177,0.212,11.0,0.0,27.255,NaN,0.549,0.743,11.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,61.5,36.289,NaN,0.122,0.123,10.0,0.0,27.875,NaN,0.548,0.552,10.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,62.5,36.311,NaN,0.102,0.102,9.0,0.0,27.928,NaN,0.529,0.531,9.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,63.5,36.329,NaN,0.059,0.064,7.0,0.0,27.923,NaN,0.364,0.397,7.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,64.5,36.361,NaN,0.077,0.091,7.0,0.0,27.912,NaN,0.43,0.579,7.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,65.5,36.161,NaN,0.12,0.148,6.0,0.0,29.05,NaN,0.612,0.782,6.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,66.5,36.149,NaN,0.148,0.183,5.0,0.0,29.096,NaN,0.187,0.23,5.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,67.5,36.143,36.161,0.173,0.185,6.0,2.0,29.108,29.099,0.229,0.242,6.0,2.0
2026-07-30T00:00:00Z,5.0,11.5,68.5,36.127,NaN,0.164,0.177,7.0,0.0,29.136,NaN,0.217,0.234,7.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,69.5,36.026,NaN,0.164,0.235,7.0,0.0,29.285,NaN,0.217,0.321,7.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,70.5,36.036,35.966,0.176,0.241,6.0,1.0,29.27,29.37,0.234,0.325,6.0,1.0
2026-07-30T00:00:00Z,5.0,11.5,71.5,36.07,NaN,0.205,0.264,4.0,0.0,29.221,NaN,0.276,0.354,4.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,72.5,36.093,NaN,0.072,0.09,2.0,0.0,29.189,NaN,0.103,0.129,2.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,73.5,36.11,NaN,0.0,0.0,1.0,0.0,29.164,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,11.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,11.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,11.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,11.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,11.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,51.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,52.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,53.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,54.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,55.5,35.935,NaN,0.076,0.079,2.0,0.0,25.576,NaN,1.272,1.326,2.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,56.5,35.877,NaN,0.098,0.132,3.0,0.0,27.206,NaN,1.182,1.46,3.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,57.5,35.996,NaN,0.189,0.211,4.0,0.0,27.175,NaN,0.294,0.294,4.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,58.5,36.088,NaN,0.22,0.231,5.0,0.0,27.162,NaN,0.3,0.315,5.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,59.5,36.152,NaN,0.202,0.21,7.0,0.0,27.18,NaN,0.541,0.66,7.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,60.5,36.213,NaN,0.178,0.19,12.0,0.0,27.22,NaN,0.495,0.699,12.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,61.5,36.279,NaN,0.123,0.129,11.0,0.0,27.669,NaN,0.493,0.501,11.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,62.5,36.315,36.283,0.1,0.104,10.0,1.0,27.736,27.727,0.476,0.483,10.0,1.0
2026-07-30T00:00:00Z,5.0,12.5,63.5,36.358,NaN,0.051,0.053,8.0,0.0,27.748,NaN,0.339,0.41,8.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,64.5,36.397,NaN,0.08,0.099,8.0,0.0,27.759,NaN,0.453,0.612,8.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,65.5,36.257,NaN,0.124,0.132,9.0,0.0,28.573,NaN,0.599,0.619,9.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,66.5,36.157,NaN,0.149,0.196,6.0,0.0,29.091,NaN,0.188,0.251,6.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,67.5,36.158,NaN,0.182,0.212,8.0,0.0,29.098,NaN,0.256,0.302,8.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,68.5,36.18,NaN,0.179,0.192,9.0,0.0,29.078,NaN,0.252,0.277,9.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,69.5,36.104,NaN,0.179,0.23,9.0,0.0,29.182,NaN,0.252,0.333,9.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,70.5,36.026,NaN,0.187,0.3,8.0,0.0,29.286,NaN,0.264,0.428,8.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,71.5,36.032,NaN,0.205,0.324,5.0,0.0,29.276,NaN,0.298,0.466,5.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,72.5,36.063,NaN,0.211,0.242,3.0,0.0,29.232,NaN,0.333,0.384,3.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,73.5,36.11,NaN,0.0,0.0,1.0,0.0,29.164,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,12.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,12.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,51.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,52.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,53.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,54.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,55.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,56.5,36.004,NaN,0.042,0.05,2.0,0.0,25.129,NaN,1.235,1.463,2.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,57.5,36.121,NaN,0.138,0.148,3.0,0.0,27.154,NaN,0.338,0.339,3.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,58.5,36.177,NaN,0.167,0.179,4.0,0.0,27.169,NaN,0.334,0.348,4.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,59.5,36.222,NaN,0.167,0.168,4.0,0.0,27.197,NaN,0.334,0.342,4.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,60.5,36.266,36.223,0.142,0.148,8.0,2.0,27.57,27.186,0.349,0.352,8.0,2.0
2026-07-30T00:00:00Z,5.0,13.5,61.5,36.334,NaN,0.142,0.144,8.0,0.0,27.619,NaN,0.349,0.362,8.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,62.5,36.371,NaN,0.118,0.121,7.0,0.0,27.749,NaN,0.341,0.383,7.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,63.5,36.396,36.418,0.088,0.1,8.0,1.0,27.763,27.762,0.383,0.456,8.0,1.0
2026-07-30T00:00:00Z,5.0,13.5,64.5,36.413,NaN,0.128,0.128,8.0,0.0,27.771,NaN,0.475,0.64,8.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,65.5,36.488,NaN,0.155,0.202,11.0,0.0,28.117,NaN,0.548,0.626,11.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,66.5,36.377,NaN,0.171,0.171,9.0,0.0,28.721,NaN,0.28,0.285,9.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,67.5,36.359,NaN,0.197,0.198,11.0,0.0,28.832,NaN,0.314,0.314,11.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,68.5,36.423,NaN,0.199,0.223,12.0,0.0,28.748,NaN,0.316,0.329,12.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,69.5,36.424,NaN,0.179,0.249,9.0,0.0,28.741,NaN,0.252,0.336,9.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,70.5,36.394,NaN,0.187,0.229,8.0,0.0,28.77,NaN,0.264,0.319,8.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,71.5,36.316,NaN,0.205,0.208,5.0,0.0,28.864,NaN,0.298,0.303,5.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,72.5,36.167,NaN,0.211,0.211,3.0,0.0,29.059,NaN,0.333,0.333,3.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,73.5,36.11,NaN,0.0,0.0,1.0,0.0,29.164,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,13.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,13.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,51.5,35.989,NaN,0.0,0.0,1.0,0.0,24.678,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,52.5,35.989,NaN,0.022,0.03,2.0,0.0,24.681,NaN,0.656,0.925,2.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,53.5,35.989,NaN,0.022,0.03,2.0,0.0,24.69,NaN,0.656,0.919,2.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,54.5,35.991,NaN,0.022,0.029,2.0,0.0,24.731,NaN,0.656,0.89,2.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,55.5,35.996,NaN,0.022,0.026,2.0,0.0,24.893,NaN,0.656,0.79,2.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,56.5,36.009,NaN,0.034,0.041,3.0,0.0,25.3,NaN,1.009,1.194,3.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,57.5,36.161,NaN,0.135,0.137,4.0,0.0,26.966,NaN,0.59,0.597,4.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,58.5,36.227,NaN,0.167,0.168,4.0,0.0,27.182,NaN,0.334,0.345,4.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,59.5,36.28,NaN,0.154,0.156,5.0,0.0,27.268,NaN,0.32,0.324,5.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,60.5,36.355,36.442,0.134,0.141,9.0,1.0,27.563,27.546,0.329,0.331,9.0,1.0
2026-07-30T00:00:00Z,5.0,14.5,61.5,36.405,NaN,0.134,0.163,9.0,0.0,27.647,NaN,0.329,0.351,9.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,62.5,36.404,36.403,0.11,0.127,8.0,2.0,27.788,27.807,0.319,0.385,8.0,2.0
2026-07-30T00:00:00Z,5.0,14.5,63.5,36.405,NaN,0.089,0.093,9.0,0.0,27.795,NaN,0.389,0.422,9.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,64.5,36.461,NaN,0.095,0.1,8.0,0.0,27.98,NaN,0.383,0.384,8.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,65.5,36.554,NaN,0.121,0.188,9.0,0.0,28.384,NaN,0.489,0.503,9.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,66.5,36.54,NaN,0.126,0.164,7.0,0.0,28.446,NaN,0.245,0.339,7.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,67.5,36.445,NaN,0.186,0.195,9.0,0.0,28.698,NaN,0.31,0.314,9.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,68.5,36.435,NaN,0.18,0.19,10.0,0.0,28.723,NaN,0.296,0.298,10.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,69.5,36.443,36.435,0.174,0.22,7.0,2.0,28.693,28.734,0.253,0.314,7.0,2.0
2026-07-30T00:00:00Z,5.0,14.5,70.5,36.451,NaN,0.174,0.225,7.0,0.0,28.655,NaN,0.253,0.338,7.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,71.5,36.445,NaN,0.188,0.229,5.0,0.0,28.637,NaN,0.271,0.349,5.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,72.5,36.376,NaN,0.206,0.251,3.0,0.0,28.708,NaN,0.326,0.398,3.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,73.5,36.266,NaN,0.0,0.0,1.0,0.0,28.858,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,14.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,14.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,52.5,35.99,NaN,0.022,0.03,2.0,0.0,24.695,NaN,0.656,0.915,2.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,53.5,35.991,NaN,0.022,0.029,2.0,0.0,24.754,NaN,0.656,0.875,2.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,54.5,35.999,35.989,0.022,0.025,2.0,1.0,24.968,24.678,0.656,0.75,2.0,1.0
2026-07-30T00:00:00Z,5.0,15.5,55.5,36.013,NaN,0.022,0.022,2.0,0.0,25.422,NaN,0.656,0.661,2.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,56.5,36.026,NaN,0.022,0.026,2.0,0.0,25.803,NaN,0.656,0.806,2.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,57.5,36.034,NaN,0.149,0.195,3.0,0.0,26.004,NaN,0.657,1.022,3.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,58.5,36.3,NaN,0.157,0.157,3.0,0.0,27.293,NaN,0.378,0.378,3.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,59.5,36.371,NaN,0.137,0.152,4.0,0.0,27.442,NaN,0.344,0.352,4.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,60.5,36.404,NaN,0.11,0.127,8.0,0.0,27.564,NaN,0.319,0.319,8.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,61.5,36.389,NaN,0.11,0.12,8.0,0.0,27.663,NaN,0.319,0.332,8.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,62.5,36.398,NaN,0.125,0.126,10.0,0.0,27.779,NaN,0.408,0.413,10.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,63.5,36.405,NaN,0.09,0.101,11.0,0.0,27.807,NaN,0.377,0.433,11.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,64.5,36.521,NaN,0.094,0.117,10.0,0.0,28.272,NaN,0.362,0.416,10.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,65.5,36.543,36.581,0.087,0.12,10.0,1.0,28.438,28.289,0.369,0.446,10.0,1.0
2026-07-30T00:00:00Z,5.0,15.5,66.5,36.532,36.555,0.071,0.074,9.0,1.0,28.48,28.432,0.217,0.232,9.0,1.0
2026-07-30T00:00:00Z,5.0,15.5,67.5,36.466,NaN,0.068,0.079,10.0,0.0,28.648,NaN,0.206,0.222,10.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,68.5,36.434,36.424,0.101,0.109,9.0,1.0,28.72,28.746,0.178,0.189,9.0,1.0
2026-07-30T00:00:00Z,5.0,15.5,69.5,36.448,36.467,0.107,0.107,6.0,1.0,28.662,28.584,0.088,0.123,6.0,1.0
2026-07-30T00:00:00Z,5.0,15.5,70.5,36.422,NaN,0.107,0.109,6.0,0.0,28.663,NaN,0.088,0.123,6.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,71.5,36.325,NaN,0.117,0.169,5.0,0.0,28.78,NaN,0.097,0.102,5.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,72.5,36.276,NaN,0.101,0.136,2.0,0.0,28.845,NaN,0.137,0.185,2.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,73.5,36.266,NaN,0.0,0.0,1.0,0.0,28.858,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,15.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,15.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,53.5,36.002,NaN,0.022,0.023,2.0,0.0,25.061,NaN,0.656,0.71,2.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,54.5,36.017,NaN,0.022,0.023,2.0,0.0,25.537,NaN,0.656,0.686,2.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,55.5,36.028,36.032,0.022,0.027,2.0,1.0,25.855,25.989,0.656,0.838,2.0,1.0
2026-07-30T00:00:00Z,5.0,16.5,56.5,36.031,NaN,0.022,0.03,2.0,0.0,25.957,NaN,0.656,0.905,2.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,57.5,36.032,NaN,0.0,0.0,1.0,0.0,25.989,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,58.5,36.439,NaN,0.16,0.224,2.0,0.0,27.534,NaN,0.704,0.987,2.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,59.5,36.335,NaN,0.115,0.17,8.0,0.0,27.539,NaN,0.757,1.47,8.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,60.5,36.338,NaN,0.129,0.157,10.0,0.0,27.541,NaN,0.912,1.321,10.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,61.5,36.339,36.336,0.129,0.158,10.0,1.0,27.553,27.549,0.912,1.33,10.0,1.0
2026-07-30T00:00:00Z,5.0,16.5,62.5,36.356,NaN,0.158,0.17,12.0,0.0,27.622,NaN,1.05,1.291,12.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,63.5,36.417,NaN,0.172,0.187,15.0,0.0,27.856,NaN,1.14,1.32,15.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,64.5,36.536,NaN,0.172,0.252,13.0,0.0,28.383,NaN,1.184,1.642,13.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,65.5,36.53,NaN,0.068,0.081,8.0,0.0,28.467,NaN,0.33,0.371,8.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,66.5,36.52,36.464,0.071,0.071,9.0,1.0,28.517,28.703,0.217,0.222,9.0,1.0
2026-07-30T00:00:00Z,5.0,16.5,67.5,36.489,NaN,0.068,0.07,10.0,0.0,28.616,NaN,0.206,0.212,10.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,68.5,36.495,NaN,0.101,0.104,9.0,0.0,28.759,NaN,0.178,0.205,9.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,69.5,36.495,NaN,0.107,0.119,6.0,0.0,28.775,NaN,0.088,0.092,6.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,70.5,36.33,36.266,0.107,0.156,6.0,1.0,28.827,28.858,0.088,0.118,6.0,1.0
2026-07-30T00:00:00Z,5.0,16.5,71.5,36.273,NaN,0.117,0.21,5.0,0.0,28.853,NaN,0.097,0.142,5.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,72.5,36.266,NaN,0.101,0.142,2.0,0.0,28.857,NaN,0.137,0.193,2.0,0.0
2026-07-30T00:00:00Z,5.0,16.5,73.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,74.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,75.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,76.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,77.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,16.5,78.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,50.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,51.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,52.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,53.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,54.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2026-07-30T00:00:00Z,5.0,17.5,55.5,36.031,NaN,0.022,0.03,2.0,0.0,25.967,NaN,0.656,0.912,2.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,56.5,36.032,NaN,0.022,0.03,2.0,0.0,25.984,NaN,0.656,0.924,2.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,57.5,36.032,NaN,0.0,0.0,1.0,0.0,25.989,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,58.5,36.123,NaN,0.0,0.0,1.0,0.0,26.138,NaN,0.0,0.0,1.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,59.5,36.255,NaN,0.082,0.094,11.0,0.0,25.911,NaN,0.519,0.586,11.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,60.5,36.257,NaN,0.103,0.104,13.0,0.0,26.868,NaN,0.756,0.873,13.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,61.5,36.258,NaN,0.103,0.105,13.0,0.0,26.862,NaN,0.756,0.87,13.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,62.5,36.263,NaN,0.138,0.139,15.0,0.0,26.863,NaN,0.948,0.965,15.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,63.5,36.471,NaN,0.159,0.219,18.0,0.0,27.959,NaN,1.096,1.469,18.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,64.5,36.536,NaN,0.156,0.257,17.0,0.0,28.323,NaN,1.108,1.703,17.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,65.5,36.532,36.551,0.068,0.082,8.0,1.0,28.345,28.356,0.33,0.333,8.0,1.0
2026-07-30T00:00:00Z,5.0,17.5,66.5,36.523,NaN,0.066,0.066,7.0,0.0,28.414,NaN,0.223,0.245,7.0,0.0
2026-07-30T00:00:00Z,5.0,17.5,67.5,36.547,NaN,0.065,0.069,8.0,0.0,28.641,NaN,0.21,0.24,8.0,0.0
